Attribute,Category,Count,Median_Price
LotArea,5900,1,85500.0
LotArea,2651,1,165000.0
LotArea,11414,1,167500.0
LotArea,11639,1,182000.0
LotArea,2268,1,173000.0
LotArea,7390,1,135000.0
LotArea,11316,1,214900.0
LotArea,11923,1,239000.0
LotArea,5814,1,187500.0
LotArea,11883,1,203000.0
LotArea,11664,1,119200.0
LotArea,10592,1,165000.0
LotArea,9825,1,100000.0
LotArea,21286,1,135000.0
LotArea,12118,1,240000.0
LotArea,2217,1,88000.0
LotArea,8385,1,149900.0
LotArea,11957,1,232000.0
LotArea,11717,1,185000.0
LotArea,10659,1,136500.0
LotArea,4712,1,121600.0
LotArea,12456,1,337500.0
LotArea,17671,1,168000.0
LotArea,9452,1,348000.0
LotArea,9130,1,173000.0
LotArea,1477,1,80000.0
LotArea,9240,1,287000.0
LotArea,12898,1,315500.0
LotArea,6305,1,119750.0
LotArea,14541,1,310000.0
LotArea,15863,1,197000.0
LotArea,7082,1,160000.0
LotArea,9492,1,105000.0
LotArea,9520,1,293077.0
LotArea,9300,1,167500.0
LotArea,15498,1,287000.0
LotArea,9439,1,87000.0
LotArea,7406,1,194000.0
LotArea,3013,1,213490.0
LotArea,10784,1,160000.0
LotArea,7837,1,178000.0
LotArea,18000,1,81000.0
LotArea,4920,1,213500.0
LotArea,11308,1,335000.0
LotArea,29959,1,248000.0
LotArea,7052,1,185850.0
LotArea,11361,1,180000.0
LotArea,11367,1,255000.0
LotArea,8562,1,144500.0
LotArea,11175,1,200141.0
LotArea,8993,1,176485.0
LotArea,11100,1,84900.0
LotArea,16056,1,556581.0
LotArea,13680,1,139600.0
LotArea,11839,1,262280.0
LotArea,5381,1,196000.0
LotArea,5868,1,129000.0
LotArea,9230,1,146000.0
LotArea,2160,1,160000.0
LotArea,3316,1,197000.0
LotArea,10574,1,252000.0
LotArea,1974,1,83500.0
LotArea,9069,1,147000.0
LotArea,13031,1,187500.0
LotArea,8749,1,192000.0
LotArea,8775,1,126000.0
LotArea,15870,1,138800.0
LotArea,8556,1,194000.0
LotArea,7950,1,159500.0
LotArea,7585,1,91500.0
LotArea,10152,1,135000.0
LotArea,3964,1,151400.0
LotArea,13825,1,140000.0
LotArea,9764,1,130000.0
LotArea,12085,1,318000.0
LotArea,8923,1,134500.0
LotArea,7100,1,129900.0
LotArea,11362,1,280000.0
LotArea,8063,1,181000.0
LotArea,23257,1,274725.0
LotArea,10357,1,179900.0
LotArea,12256,1,325000.0
LotArea,2016,1,106000.0
LotArea,8910,1,159500.0
LotArea,9758,1,119500.0
LotArea,11880,1,157000.0
LotArea,3696,1,170000.0
LotArea,6882,1,127000.0
LotArea,10304,1,197500.0
LotArea,7350,1,139000.0
LotArea,8731,1,144000.0
LotArea,6342,1,94000.0
LotArea,6180,1,102000.0
LotArea,9828,1,239500.0
LotArea,10712,1,93500.0
LotArea,7804,1,135000.0
LotArea,11796,1,215000.0
LotArea,14572,1,259000.0
LotArea,3684,1,174000.0
LotArea,10434,1,115000.0
LotArea,9125,1,163900.0
LotArea,9405,1,118000.0
LotArea,8926,1,112000.0
LotArea,8263,1,118400.0
LotArea,10852,1,173000.0
LotArea,10475,1,245350.0
LotArea,9541,1,233170.0
LotArea,16157,1,194000.0
LotArea,12900,1,108959.0
LotArea,8724,1,129000.0
LotArea,14778,1,224000.0
LotArea,11932,1,235128.0
LotArea,5001,1,230000.0
LotArea,10768,1,218000.0
LotArea,13700,1,201800.0
LotArea,5890,1,120500.0
LotArea,17755,1,149900.0
LotArea,8280,1,124000.0
LotArea,5700,1,116900.0
LotArea,12180,1,80000.0
LotArea,9738,1,104900.0
LotArea,35133,1,186700.0
LotArea,15623,1,745000.0
LotArea,5587,1,392500.0
LotArea,11170,1,250000.0
LotArea,8335,1,93000.0
LotArea,7681,1,154900.0
LotArea,3950,1,115000.0
LotArea,6951,1,119500.0
LotArea,10678,1,285000.0
LotArea,16560,1,239000.0
LotArea,18030,1,200500.0
LotArea,4017,1,171900.0
LotArea,9880,1,171000.0
LotArea,35760,1,625000.0
LotArea,13728,1,235000.0
LotArea,12134,1,164000.0
LotArea,11218,1,189000.0
LotArea,10182,1,290000.0
LotArea,7763,1,140000.0
LotArea,8900,1,107000.0
LotArea,14684,1,271900.0
LotArea,9353,1,116050.0
LotArea,11235,1,148000.0
LotArea,8850,1,144000.0
LotArea,14054,1,219210.0
LotArea,8029,1,176000.0
LotArea,9364,1,158000.0
LotArea,32463,1,168000.0
LotArea,8935,1,195000.0
LotArea,12461,1,262000.0
LotArea,10615,1,95000.0
LotArea,8525,1,130000.0
LotArea,7728,1,132500.0
LotArea,18890,1,190000.0
LotArea,7910,1,127000.0
LotArea,8769,1,367294.0
LotArea,8872,1,147000.0
LotArea,14598,1,214000.0
LotArea,10482,1,145000.0
LotArea,15384,1,184000.0
LotArea,10680,1,137900.0
LotArea,10496,1,143000.0
LotArea,8930,1,112000.0
LotArea,7094,1,125000.0
LotArea,10205,1,134500.0
LotArea,10246,1,145000.0
LotArea,9340,1,113000.0
LotArea,6324,1,68500.0
LotArea,16321,1,207500.0
LotArea,11478,1,306000.0
LotArea,14230,1,256300.0
LotArea,8246,1,154000.0
LotArea,9742,1,230000.0
LotArea,7449,1,139400.0
LotArea,14215,1,325300.0
LotArea,10791,1,90000.0
LotArea,11435,1,230000.0
LotArea,9849,1,248328.0
LotArea,8158,1,224900.0
LotArea,9037,1,265900.0
LotArea,12393,1,195000.0
LotArea,2628,1,175500.0
LotArea,13132,1,138887.0
LotArea,23595,1,260000.0
LotArea,11344,1,144000.0
LotArea,14100,1,381000.0
LotArea,13214,1,378500.0
LotArea,3735,1,183900.0
LotArea,13515,1,180500.0
LotArea,24682,1,181000.0
LotArea,9587,1,190000.0
LotArea,14303,1,301500.0
LotArea,6931,1,165400.0
LotArea,17542,1,294000.0
LotArea,9858,1,130000.0
LotArea,3136,1,171750.0
LotArea,11160,1,244000.0
LotArea,12328,1,169900.0
LotArea,11049,1,179900.0
LotArea,8700,1,155000.0
LotArea,14112,1,180500.0
LotArea,11065,1,281000.0
LotArea,5664,1,278000.0
LotArea,36500,1,190000.0
LotArea,9638,1,169000.0
LotArea,8049,1,180000.0
LotArea,9808,1,227000.0
LotArea,9473,1,237000.0
LotArea,17871,1,197900.0
LotArea,12936,1,162000.0
LotArea,11345,1,137000.0
LotArea,5362,1,139000.0
LotArea,11512,1,177000.0
LotArea,13526,1,137000.0
LotArea,9156,1,185750.0
LotArea,10186,1,190000.0
LotArea,6627,1,72500.0
LotArea,10215,1,111000.0
LotArea,14781,1,275000.0
LotArea,4230,1,208900.0
LotArea,10226,1,295493.0
LotArea,8190,1,119000.0
LotArea,14774,1,333168.0
LotArea,9572,1,302000.0
LotArea,17500,1,335000.0
LotArea,8072,1,138000.0
LotArea,6955,1,202500.0
LotArea,13173,1,325000.0
LotArea,3363,1,130000.0
LotArea,8688,1,232000.0
LotArea,63887,1,160000.0
LotArea,16196,1,215000.0
LotArea,15306,1,283463.0
LotArea,20781,1,262500.0
LotArea,11103,1,155835.0
LotArea,7558,1,177000.0
LotArea,8294,1,123000.0
LotArea,9560,1,128500.0
LotArea,13450,1,200000.0
LotArea,4118,1,52500.0
LotArea,9246,1,135000.0
LotArea,9650,1,167900.0
LotArea,2368,1,125000.0
LotArea,10780,1,132500.0
LotArea,4270,1,79000.0
LotArea,3636,1,55000.0
LotArea,9986,1,147000.0
LotArea,10991,1,239000.0
LotArea,11400,1,466500.0
LotArea,10635,1,232000.0
LotArea,9179,1,193000.0
LotArea,8499,1,156932.0
LotArea,12513,1,104900.0
LotArea,16158,1,260000.0
LotArea,16737,1,315000.0
LotArea,12537,1,149900.0
LotArea,9477,1,110000.0
LotArea,10192,1,170000.0
LotArea,10316,1,235000.0
LotArea,14720,1,410000.0
LotArea,9247,1,171000.0
LotArea,11643,1,200000.0
LotArea,5250,1,122000.0
LotArea,9717,1,142125.0
LotArea,10721,1,142000.0
LotArea,9503,1,144000.0
LotArea,19690,1,274970.0
LotArea,16381,1,223000.0
LotArea,9204,1,124000.0
LotArea,16545,1,340000.0
LotArea,3635,1,175900.0
LotArea,13053,1,207000.0
LotArea,10994,1,257000.0
LotArea,12420,1,230000.0
LotArea,20544,1,215000.0
LotArea,7740,1,125500.0
LotArea,8780,1,112000.0
LotArea,8445,1,133000.0
LotArea,3842,1,275000.0
LotArea,11584,1,197000.0
LotArea,7407,1,149700.0
LotArea,12444,1,394617.0
LotArea,17400,1,160000.0
LotArea,10261,1,186500.0
LotArea,21930,1,192140.0
LotArea,12546,1,182900.0
LotArea,10930,1,140000.0
LotArea,10944,1,271000.0
LotArea,11241,1,149000.0
LotArea,10920,1,157000.0
LotArea,10652,1,279500.0
LotArea,12968,1,144000.0
LotArea,11924,1,345000.0
LotArea,14260,1,250000.0
LotArea,9550,1,140000.0
Street,Pave,1454,163000.0
Street,Grvl,6,114250.0
Alley,Grvl,50,119500.0
Alley,Pave,41,172500.0
LotShape,Reg,925,146000.0
LotShape,IR1,484,189000.0
LotShape,IR2,41,221000.0
LotShape,IR3,10,203570.0
LandContour,Lvl,1311,162900.0
LandContour,Bnk,63,139400.0
LandContour,HLS,50,222250.0
LandContour,Low,36,190000.0
Utilities,AllPub,1459,163000.0
Utilities,NoSeWa,1,137500.0
LotConfig,Inside,1052,159697.5
LotConfig,Corner,263,160000.0
LotConfig,CulDSac,94,199262.0
LotConfig,FR2,47,165000.0
LotConfig,FR3,4,195450.0
LandSlope,Gtl,1382,161875.0
LandSlope,Mod,65,186700.0
LandSlope,Sev,13,185000.0
Neighborhood,NAmes,225,140000.0
Neighborhood,CollgCr,150,197200.0
Neighborhood,OldTown,113,119000.0
Neighborhood,Edwards,100,121750.0
Neighborhood,Somerst,86,225500.0
Neighborhood,Gilbert,79,181000.0
Neighborhood,NridgHt,77,315000.0
Neighborhood,Sawyer,74,135000.0
Neighborhood,NWAmes,73,182900.0
Neighborhood,SawyerW,59,179900.0
Neighborhood,BrkSide,58,124300.0
Neighborhood,Crawfor,51,200624.0
Neighborhood,Mitchel,49,153500.0
Neighborhood,NoRidge,41,301500.0
Neighborhood,Timber,38,228475.0
Neighborhood,IDOTRR,37,103000.0
Neighborhood,ClearCr,28,200250.0
Neighborhood,SWISU,25,139500.0
Neighborhood,StoneBr,25,278000.0
Neighborhood,Blmngtn,17,191000.0
Neighborhood,MeadowV,17,88000.0
Neighborhood,BrDale,16,106000.0
Neighborhood,Veenker,11,218000.0
Neighborhood,NPkVill,9,146000.0
Neighborhood,Blueste,2,137500.0
Condition1,Norm,1260,166500.0
Condition1,Feedr,81,140000.0
Condition1,Artery,48,119550.0
Condition1,RRAn,26,171495.0
Condition1,PosN,19,200000.0
Condition1,RRAe,11,142500.0
Condition1,PosA,8,212500.0
Condition1,RRNn,5,214000.0
Condition1,RRNe,2,190750.0
Condition2,Norm,1445,163500.0
Condition2,Feedr,6,127500.0
Condition2,Artery,2,106500.0
Condition2,RRNn,2,96750.0
Condition2,PosN,2,284875.0
Condition2,PosA,1,325000.0
Condition2,RRAn,1,136905.0
Condition2,RRAe,1,190000.0
BldgType,1Fam,1220,167900.0
BldgType,TwnhsE,114,172200.0
BldgType,Duplex,52,135980.0
BldgType,Twnhs,43,137500.0
BldgType,2fmCon,31,127500.0
HouseStyle,1Story,726,154750.0
HouseStyle,2Story,445,190000.0
HouseStyle,1.5Fin,154,132000.0
HouseStyle,SLvl,65,164500.0
HouseStyle,SFoyer,37,135960.0
HouseStyle,1.5Unf,14,111250.0
HouseStyle,2.5Unf,11,133900.0
HouseStyle,2.5Fin,8,194000.0
OverallQual,5,397,133000.0
OverallQual,6,374,160000.0
OverallQual,7,319,200141.0
OverallQual,8,168,269750.0
OverallQual,4,116,108000.0
OverallQual,9,43,345000.0
OverallQual,3,20,86250.0
OverallQual,10,18,432390.0
OverallQual,2,3,60000.0
OverallQual,1,2,50150.0
OverallCond,5,821,185000.0
OverallCond,6,252,142750.0
OverallCond,7,205,145000.0
OverallCond,8,72,142500.0
OverallCond,4,57,115000.0
OverallCond,3,25,89500.0
OverallCond,9,22,176200.0
OverallCond,2,5,85000.0
OverallCond,1,1,61000.0
YearBuilt,2006,67,239799.0
YearBuilt,2005,64,199750.0
YearBuilt,2004,54,191000.0
YearBuilt,2007,49,239000.0
YearBuilt,2003,45,207500.0
YearBuilt,1976,33,150900.0
YearBuilt,1977,32,160875.0
YearBuilt,1920,30,108250.0
YearBuilt,1959,26,144000.0
YearBuilt,1998,25,211000.0
YearBuilt,1999,25,191000.0
YearBuilt,1954,24,131750.0
YearBuilt,1970,24,124750.0
YearBuilt,1965,24,141300.0
YearBuilt,2000,24,199750.0
YearBuilt,1958,24,139500.0
YearBuilt,1972,23,128500.0
YearBuilt,2002,23,221000.0
YearBuilt,2008,23,335000.0
YearBuilt,1968,22,156000.0
YearBuilt,1971,22,121500.0
YearBuilt,1950,20,124500.0
YearBuilt,2001,20,226500.0
YearBuilt,1957,20,147350.0
YearBuilt,1994,19,205000.0
YearBuilt,1962,19,143900.0
YearBuilt,1995,18,238000.0
YearBuilt,2009,18,226978.0
YearBuilt,1966,18,155000.0
YearBuilt,1940,18,123250.0
YearBuilt,1993,17,194500.0
YearBuilt,1960,17,154300.0
YearBuilt,1910,17,114504.0
YearBuilt,1963,16,139500.0
YearBuilt,1955,16,132500.0
YearBuilt,1967,16,130000.0
YearBuilt,1925,16,121000.0
YearBuilt,1978,16,152750.0
YearBuilt,1996,15,212000.0
YearBuilt,1941,15,113000.0
YearBuilt,1964,15,167000.0
YearBuilt,1948,14,133500.0
YearBuilt,1969,14,154000.0
YearBuilt,1961,14,138225.0
YearBuilt,1956,14,130500.0
YearBuilt,1997,14,207600.0
YearBuilt,1992,13,189000.0
YearBuilt,1953,12,142000.0
YearBuilt,1949,12,126950.0
YearBuilt,1990,12,206250.0
YearBuilt,1973,11,135000.0
YearBuilt,1988,11,196500.0
YearBuilt,1974,10,170000.0
YearBuilt,1915,10,139500.0
YearBuilt,1900,10,104513.0
YearBuilt,1980,10,147500.0
YearBuilt,1926,9,115000.0
YearBuilt,1936,9,128000.0
YearBuilt,1979,9,142953.0
YearBuilt,1984,9,162500.0
YearBuilt,1930,9,91000.0
YearBuilt,1916,8,135500.0
YearBuilt,1975,8,141875.0
YearBuilt,1939,8,126200.0
YearBuilt,1922,8,106450.0
YearBuilt,1914,7,128000.0
YearBuilt,1928,7,145000.0
YearBuilt,1918,7,185000.0
YearBuilt,1924,7,109500.0
YearBuilt,1923,7,165000.0
YearBuilt,1946,7,130500.0
YearBuilt,1935,6,108750.0
YearBuilt,1931,6,128700.0
YearBuilt,1982,6,132700.0
YearBuilt,1951,6,138450.0
YearBuilt,1945,6,111750.0
YearBuilt,1921,6,147450.0
YearBuilt,1981,5,228000.0
YearBuilt,1985,5,180000.0
YearBuilt,1991,5,179200.0
YearBuilt,1947,5,118000.0
YearBuilt,1937,5,134900.0
YearBuilt,1986,5,190000.0
YearBuilt,1952,5,123500.0
YearBuilt,1938,4,109875.0
YearBuilt,1932,4,229500.0
YearBuilt,1983,4,139000.0
YearBuilt,1929,4,131000.0
YearBuilt,1880,4,194989.5
YearBuilt,1927,3,68500.0
YearBuilt,1934,3,188700.0
YearBuilt,1912,3,118500.0
YearBuilt,1919,3,169000.0
YearBuilt,1989,3,275000.0
YearBuilt,1987,3,179000.0
YearBuilt,1885,2,111250.0
YearBuilt,1892,2,291250.0
YearBuilt,1908,2,183500.0
YearBuilt,1942,2,162000.0
YearBuilt,1890,2,142200.0
YearBuilt,1913,1,90350.0
YearBuilt,2010,1,394432.0
YearBuilt,1893,1,325000.0
YearBuilt,1906,1,135000.0
YearBuilt,1898,1,106000.0
YearBuilt,1904,1,157500.0
YearBuilt,1882,1,168000.0
YearBuilt,1875,1,94000.0
YearBuilt,1911,1,130000.0
YearBuilt,1917,1,129500.0
YearBuilt,1872,1,122000.0
YearBuilt,1905,1,163000.0
YearRemodAdd,1950,178,115000.0
YearRemodAdd,2006,97,212900.0
YearRemodAdd,2007,76,205475.0
YearRemodAdd,2005,73,192000.0
YearRemodAdd,2004,62,181550.0
YearRemodAdd,2000,55,173000.0
YearRemodAdd,2003,51,184900.0
YearRemodAdd,2002,48,215750.0
YearRemodAdd,2008,40,263316.0
YearRemodAdd,1998,36,195700.0
YearRemodAdd,1996,36,168250.0
YearRemodAdd,1995,31,156000.0
YearRemodAdd,1976,30,151450.0
YearRemodAdd,1999,30,188500.0
YearRemodAdd,1970,26,129250.0
YearRemodAdd,1977,25,160000.0
YearRemodAdd,1997,25,204750.0
YearRemodAdd,2009,23,244600.0
YearRemodAdd,1994,22,207750.0
YearRemodAdd,2001,21,205000.0
YearRemodAdd,1972,20,127750.0
YearRemodAdd,1965,19,137000.0
YearRemodAdd,1993,19,187000.0
YearRemodAdd,1971,18,117250.0
YearRemodAdd,1959,18,137716.0
YearRemodAdd,1968,17,142000.0
YearRemodAdd,1992,17,170000.0
YearRemodAdd,1978,16,152750.0
YearRemodAdd,1966,15,154000.0
YearRemodAdd,1990,15,180000.0
YearRemodAdd,1958,15,136000.0
YearRemodAdd,1954,14,118500.0
YearRemodAdd,1962,14,143950.0
YearRemodAdd,1969,14,151500.0
YearRemodAdd,1991,14,179550.0
YearRemodAdd,1963,13,137500.0
YearRemodAdd,1960,12,149775.0
YearRemodAdd,1967,12,125250.0
YearRemodAdd,1980,12,141500.0
YearRemodAdd,1973,11,135000.0
YearRemodAdd,1964,11,167000.0
YearRemodAdd,1989,11,180000.0
YearRemodAdd,1956,10,128950.0
YearRemodAdd,1987,10,178950.0
YearRemodAdd,1953,10,152250.0
YearRemodAdd,1979,10,139456.5
YearRemodAdd,1975,10,169000.0
YearRemodAdd,1957,9,141000.0
YearRemodAdd,1955,9,130000.0
YearRemodAdd,1985,9,160000.0
YearRemodAdd,1988,9,196500.0
YearRemodAdd,1961,8,132750.0
YearRemodAdd,1981,8,173250.0
YearRemodAdd,1984,7,187500.0
YearRemodAdd,1982,7,134900.0
YearRemodAdd,1974,7,165000.0
YearRemodAdd,2010,6,331966.0
YearRemodAdd,1983,5,134000.0
YearRemodAdd,1952,5,123500.0
YearRemodAdd,1986,5,184000.0
YearRemodAdd,1951,4,138450.0
RoofStyle,Gable,1141,160000.0
RoofStyle,Hip,286,176500.0
RoofStyle,Flat,13,185000.0
RoofStyle,Gambrel,11,139000.0
RoofStyle,Mansard,7,175000.0
RoofStyle,Shed,2,225000.0
RoofMatl,CompShg,1434,162000.0
RoofMatl,Tar&Grv,11,167000.0
RoofMatl,WdShngl,6,332500.0
RoofMatl,WdShake,5,242000.0
RoofMatl,Metal,1,180000.0
RoofMatl,Membran,1,241500.0
RoofMatl,Roll,1,137000.0
RoofMatl,ClyTile,1,160000.0
Exterior1st,VinylSd,515,200000.0
Exterior1st,HdBoard,222,149900.0
Exterior1st,MetalSd,220,139000.0
Exterior1st,Wd Sdng,206,138943.5
Exterior1st,Plywood,108,167450.0
Exterior1st,CemntBd,61,236500.0
Exterior1st,BrkFace,50,165750.0
Exterior1st,WdShing,26,128700.0
Exterior1st,Stucco,25,144000.0
Exterior1st,AsbShng,20,108000.0
Exterior1st,BrkComm,2,71000.0
Exterior1st,Stone,2,258500.0
Exterior1st,AsphShn,1,100000.0
Exterior1st,ImStucc,1,262000.0
Exterior1st,CBlock,1,105000.0
Exterior2nd,VinylSd,504,200070.5
Exterior2nd,MetalSd,214,138750.0
Exterior2nd,HdBoard,207,155000.0
Exterior2nd,Wd Sdng,197,138000.0
Exterior2nd,Plywood,142,160750.0
Exterior2nd,CmentBd,60,238750.0
Exterior2nd,Wd Shng,38,138225.0
Exterior2nd,Stucco,26,142000.0
Exterior2nd,BrkFace,25,160000.0
Exterior2nd,AsbShng,20,111000.0
Exterior2nd,ImStucc,10,187600.0
Exterior2nd,Brk Cmn,7,147000.0
Exterior2nd,Stone,5,177000.0
Exterior2nd,AsphShn,3,139000.0
Exterior2nd,Other,1,319000.0
Exterior2nd,CBlock,1,105000.0
MasVnrType,BrkFace,445,181000.0
MasVnrType,Stone,128,246839.0
MasVnrType,BrkCmn,15,139000.0
MasVnrArea,0.0,861,143000.0
MasVnrArea,108.0,8,187200.0
MasVnrArea,72.0,8,226728.0
MasVnrArea,180.0,8,146500.0
MasVnrArea,16.0,7,181000.0
MasVnrArea,120.0,7,141000.0
MasVnrArea,340.0,6,256750.0
MasVnrArea,200.0,6,256150.0
MasVnrArea,80.0,6,151500.0
MasVnrArea,106.0,6,174250.0
MasVnrArea,170.0,5,140000.0
MasVnrArea,320.0,5,162000.0
MasVnrArea,360.0,5,167900.0
MasVnrArea,132.0,5,149900.0
MasVnrArea,84.0,5,194000.0
MasVnrArea,216.0,4,166250.0
MasVnrArea,160.0,4,245000.0
MasVnrArea,270.0,4,230500.0
MasVnrArea,183.0,4,189450.0
MasVnrArea,40.0,4,222750.0
MasVnrArea,178.0,4,252000.0
MasVnrArea,456.0,4,175500.0
MasVnrArea,210.0,4,184200.0
MasVnrArea,168.0,4,148000.0
MasVnrArea,100.0,4,262231.5
MasVnrArea,252.0,4,182500.0
MasVnrArea,76.0,4,162250.0
MasVnrArea,288.0,4,171750.0
MasVnrArea,268.0,4,222085.0
MasVnrArea,336.0,4,237500.0
MasVnrArea,220.0,4,199950.0
MasVnrArea,300.0,4,283500.0
MasVnrArea,196.0,4,205750.0
MasVnrArea,246.0,4,256750.0
MasVnrArea,272.0,3,180500.0
MasVnrArea,174.0,3,165000.0
MasVnrArea,166.0,3,207500.0
MasVnrArea,420.0,3,290000.0
MasVnrArea,99.0,3,221000.0
MasVnrArea,256.0,3,227680.0
MasVnrArea,176.0,3,205000.0
MasVnrArea,104.0,3,144900.0
MasVnrArea,44.0,3,197500.0
MasVnrArea,116.0,3,164000.0
MasVnrArea,148.0,3,155000.0
MasVnrArea,128.0,3,224000.0
MasVnrArea,130.0,3,174000.0
MasVnrArea,312.0,3,223000.0
MasVnrArea,169.0,3,144500.0
MasVnrArea,82.0,3,140000.0
MasVnrArea,208.0,3,369900.0
MasVnrArea,42.0,3,204000.0
MasVnrArea,145.0,3,213490.0
MasVnrArea,186.0,3,307000.0
MasVnrArea,240.0,3,200000.0
MasVnrArea,110.0,3,227000.0
MasVnrArea,74.0,3,178000.0
MasVnrArea,50.0,3,130000.0
MasVnrArea,70.0,3,171000.0
MasVnrArea,85.0,3,180000.0
MasVnrArea,136.0,3,139950.0
MasVnrArea,350.0,3,280000.0
MasVnrArea,90.0,3,136500.0
MasVnrArea,226.0,3,220000.0
MasVnrArea,171.0,2,222500.0
MasVnrArea,143.0,2,164000.0
MasVnrArea,149.0,2,198250.0
MasVnrArea,344.0,2,271000.0
MasVnrArea,45.0,2,190789.0
MasVnrArea,425.0,2,162500.0
MasVnrArea,203.0,2,124050.0
MasVnrArea,298.0,2,204500.0
MasVnrArea,101.0,2,170000.0
MasVnrArea,650.0,2,205500.0
MasVnrArea,68.0,2,185000.0
MasVnrArea,95.0,2,152500.0
MasVnrArea,442.0,2,206200.0
MasVnrArea,338.0,2,276738.5
MasVnrArea,328.0,2,238450.0
MasVnrArea,472.0,2,275500.0
MasVnrArea,98.0,2,152750.0
MasVnrArea,205.0,2,230436.0
MasVnrArea,302.0,2,275000.0
MasVnrArea,112.0,2,190300.0
MasVnrArea,243.0,2,149950.0
MasVnrArea,266.0,2,182500.0
MasVnrArea,140.0,2,192250.0
MasVnrArea,157.0,2,197500.0
MasVnrArea,1.0,2,152250.0
MasVnrArea,153.0,2,148375.0
MasVnrArea,260.0,2,183500.0
MasVnrArea,135.0,2,166000.0
MasVnrArea,424.0,2,427466.5
MasVnrArea,184.0,2,233500.0
MasVnrArea,480.0,2,205000.0
MasVnrArea,423.0,2,246500.0
MasVnrArea,144.0,2,168750.0
MasVnrArea,236.0,2,180750.0
MasVnrArea,284.0,2,262066.0
MasVnrArea,189.0,2,154950.0
MasVnrArea,117.0,2,158750.0
MasVnrArea,60.0,2,214450.0
MasVnrArea,92.0,2,168950.0
MasVnrArea,75.0,2,120250.0
MasVnrArea,105.0,2,170500.0
MasVnrArea,66.0,2,220750.0
MasVnrArea,158.0,2,146500.0
MasVnrArea,206.0,2,138100.0
MasVnrArea,245.0,2,303106.5
MasVnrArea,113.0,2,171500.0
MasVnrArea,30.0,2,189250.0
MasVnrArea,192.0,2,126750.0
MasVnrArea,233.0,2,172950.0
MasVnrArea,513.0,2,229250.0
MasVnrArea,335.0,2,150700.0
MasVnrArea,164.0,2,144952.5
MasVnrArea,351.0,2,228500.0
MasVnrArea,660.0,2,277500.0
MasVnrArea,54.0,2,162750.0
MasVnrArea,289.0,2,215150.0
MasVnrArea,147.0,2,145150.0
MasVnrArea,238.0,2,243000.0
MasVnrArea,172.0,2,266250.0
MasVnrArea,250.0,2,191500.0
MasVnrArea,232.0,2,128700.0
MasVnrArea,18.0,2,206370.0
MasVnrArea,182.0,2,161500.0
MasVnrArea,285.0,2,167500.0
MasVnrArea,94.0,2,202582.5
MasVnrArea,215.0,2,246950.0
MasVnrArea,304.0,2,273000.0
MasVnrArea,125.0,2,203000.0
MasVnrArea,305.0,2,283930.5
MasVnrArea,362.0,2,321530.5
MasVnrArea,318.0,2,178750.0
MasVnrArea,281.0,2,174000.0
MasVnrArea,306.0,2,266396.5
MasVnrArea,212.0,2,158500.0
MasVnrArea,162.0,2,297189.0
MasVnrArea,286.0,1,345000.0
MasVnrArea,380.0,1,325300.0
MasVnrArea,640.0,1,256300.0
MasVnrArea,165.0,1,333168.0
MasVnrArea,428.0,1,147000.0
MasVnrArea,410.0,1,227000.0
MasVnrArea,564.0,1,135000.0
MasVnrArea,368.0,1,200000.0
MasVnrArea,579.0,1,410000.0
MasVnrArea,65.0,1,110000.0
MasVnrArea,705.0,1,466500.0
MasVnrArea,408.0,1,83000.0
MasVnrArea,244.0,1,235000.0
MasVnrArea,123.0,1,215000.0
MasVnrArea,366.0,1,257000.0
MasVnrArea,731.0,1,340000.0
MasVnrArea,448.0,1,271000.0
MasVnrArea,294.0,1,119000.0
MasVnrArea,870.0,1,437154.0
MasVnrArea,530.0,1,280000.0
MasVnrArea,500.0,1,198500.0
MasVnrArea,510.0,1,118000.0
MasVnrArea,247.0,1,159000.0
MasVnrArea,255.0,1,125000.0
MasVnrArea,432.0,1,222000.0
MasVnrArea,126.0,1,215000.0
MasVnrArea,473.0,1,315000.0
MasVnrArea,376.0,1,122500.0
MasVnrArea,161.0,1,110000.0
MasVnrArea,224.0,1,146500.0
MasVnrArea,248.0,1,250000.0
MasVnrArea,772.0,1,380000.0
MasVnrArea,435.0,1,89471.0
MasVnrArea,378.0,1,326000.0
MasVnrArea,562.0,1,374000.0
MasVnrArea,89.0,1,130000.0
MasVnrArea,333.0,1,158000.0
MasVnrArea,921.0,1,265000.0
MasVnrArea,762.0,1,184750.0
MasVnrArea,594.0,1,315750.0
MasVnrArea,219.0,1,175000.0
MasVnrArea,188.0,1,158000.0
MasVnrArea,479.0,1,272000.0
MasVnrArea,584.0,1,315000.0
MasVnrArea,292.0,1,284000.0
MasVnrArea,207.0,1,120000.0
MasVnrArea,365.0,1,175000.0
MasVnrArea,56.0,1,157000.0
MasVnrArea,150.0,1,205000.0
MasVnrArea,278.0,1,260000.0
MasVnrArea,225.0,1,187500.0
MasVnrArea,370.0,1,342643.0
MasVnrArea,388.0,1,354000.0
MasVnrArea,175.0,1,145250.0
MasVnrArea,296.0,1,284000.0
MasVnrArea,146.0,1,207000.0
MasVnrArea,616.0,1,266000.0
MasVnrArea,97.0,1,164500.0
MasVnrArea,459.0,1,217500.0
MasVnrArea,280.0,1,275000.0
MasVnrArea,204.0,1,313000.0
MasVnrArea,156.0,1,137500.0
MasVnrArea,452.0,1,314813.0
