OverallQual,Neighborhood_encoded,GrLivArea,YearBuilt,TotalBsmtSF,GarageArea,GarageCars,1stFlrSF,MSSubClass_encoded,ExterQual_TA,GarageYrBlt,FullBath,YearRemodAdd,KitchenQual_TA,TotRmsAbvGrd,ExterQual_Gd,2ndFlrSF,Foundation_PConc,KitchenQual_Gd,BsmtQual_TA,FireplaceQu_None,Fireplaces,LotArea,Exterior2nd_encoded,BsmtQual_Gd,BsmtFinSF1,GarageFinish_Unf,OpenPorchSF,Exterior1st_encoded,GarageType_Attchd,HeatingQC_Ex,BsmtUnfSF,BsmtQual_Ex,OverallCond,BsmtFinType1_GLQ,GarageFinish_Fin,GarageType_Detchd,WoodDeckSF,Foundation_CBlock,HeatingQC_TA,LotShape_Reg,KitchenQual_Ex,GarageFinish_RFn,MSZoning_RM,HalfBath,MasVnrArea,SaleType_New,MasVnrType_None,SaleCondition_Partial,FireplaceQu_Gd
7,146002.31590615463,2223,1973,2223,516,2,2223,185216.8145154394,1.0,1973.0,2,1973,1.0,8,0.0,0,0.0,0.0,0.0,0.0,2,13651,168202.02373979686,1.0,1880,0.0,0,175988.14123661423,1.0,1.0,343,0.0,6,0.0,1.0,0.0,300,1.0,0.0,0.0,0.0,0.0,0.0,0,1115.0,0.0,0.0,0.0,1.0
4,156763.32789581906,845,1982,845,360,2,845,185216.8145154394,1.0,1987.0,1,2006,1.0,4,0.0,0,0.0,0.0,1.0,1.0,0,7599,168202.02373979686,0.0,565,1.0,0,163157.5084968204,0.0,0.0,280,0.0,6,0.0,0.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7,192705.45493488692,1718,1998,832,427,2,885,239751.77464930317,1.0,1998.0,2,1998,1.0,7,0.0,833,1.0,0.0,0.0,0.0,1,10141,214459.1079261725,1.0,0,0.0,94,213758.9794073611,1.0,0.0,832,0.0,5,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,40.0,0.0,0.0,0.0,0.0
5,146002.31590615463,1086,1954,1086,490,2,1086,185216.8145154394,1.0,1989.0,1,2003,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,10200,148550.43128682298,0.0,320,1.0,0,149991.83282507706,1.0,0.0,404,0.0,7,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,104.0,0.0,0.0,0.0,0.0
3,128687.62627009608,1605,1915,840,379,1,840,143562.47168821347,0.0,1915.0,2,1950,1.0,8,1.0,765,0.0,0.0,0.0,1.0,0,5790,214459.1079261725,0.0,0,1.0,0,213758.9794073611,0.0,0.0,840,0.0,6,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
4,103151.68859949737,988,1973,462,297,1,526,109448.21770826844,1.0,1973.0,1,1973,1.0,5,0.0,462,0.0,0.0,0.0,1.0,0,1596,229287.87532444185,1.0,462,1.0,101,230871.94185146698,0.0,0.0,0,0.0,5,1.0,0.0,0.0,120,1.0,1.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
4,146002.31590615463,952,1956,952,283,1,952,185216.8145154394,1.0,1956.0,1,1956,1.0,4,0.0,0,0.0,0.0,1.0,1.0,0,8475,214459.1079261725,0.0,228,1.0,0,213758.9794073611,0.0,1.0,724,0.0,7,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,125784.83719984665,1285,1948,672,240,1,1072,143562.47168821347,1.0,1948.0,1,2001,1.0,6,0.0,213,0.0,0.0,1.0,1.0,0,8635,148550.43128682298,0.0,336,1.0,0,149991.83282507706,0.0,0.0,295,0.0,5,0.0,0.0,1.0,0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
4,137381.63193054605,1768,1968,1768,0,0,1768,134435.21499605573,1.0,0.0,2,1968,1.0,8,0.0,0,0.0,0.0,1.0,1.0,0,10778,167725.35766726418,0.0,0,0.0,0,163157.5084968204,0.0,0.0,1768,0.0,5,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,128687.62627009608,1230,1910,440,440,2,682,143562.47168821347,1.0,1966.0,1,1981,1.0,5,0.0,548,1.0,0.0,1.0,1.0,0,10440,148550.43128682298,0.0,0,1.0,0,149991.83282507706,0.0,0.0,440,0.0,6,0.0,0.0,1.0,74,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0
6,146002.31590615463,2142,1968,896,509,1,1182,239751.77464930317,1.0,1968.0,2,1968,0.0,8,0.0,960,0.0,1.0,0.0,0.0,1,13000,214459.1079261725,1.0,448,0.0,72,213758.9794073611,1.0,0.0,448,0.0,6,0.0,1.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,576.0,0.0,0.0,0.0,1.0
6,156763.32789581906,1337,1998,1237,405,2,1337,200553.52721353355,1.0,1998.0,2,1998,1.0,5,0.0,0,1.0,0.0,0.0,1.0,0,4500,214459.1079261725,0.0,1201,0.0,199,213758.9794073611,1.0,1.0,36,1.0,5,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,443.0,0.0,0.0,0.0,0.0
8,224868.92407805694,1563,2007,1563,758,3,1563,185216.8145154394,1.0,2007.0,2,2007,0.0,6,0.0,0,1.0,1.0,0.0,0.0,1,10206,214459.1079261725,1.0,33,0.0,99,213758.9794073611,1.0,1.0,1530,0.0,5,1.0,0.0,0.0,144,0.0,0.0,1.0,0.0,1.0,0.0,0,468.0,0.0,0.0,0.0,1.0
5,146002.31590615463,1065,1960,1065,461,2,1065,185216.8145154394,1.0,1974.0,1,1960,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,8892,149947.9506734463,0.0,0,1.0,0,149564.74839271925,0.0,0.0,1065,0.0,5,0.0,0.0,1.0,74,1.0,0.0,0.0,0.0,0.0,0.0,1,66.0,0.0,0.0,0.0,0.0
7,192705.45493488692,1474,1995,384,400,2,804,169968.11025501642,1.0,1995.0,2,1996,1.0,7,0.0,670,1.0,0.0,0.0,0.0,1,8530,167725.35766726418,1.0,0,0.0,72,163157.5084968204,0.0,0.0,384,0.0,5,0.0,1.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,1,22.0,0.0,0.0,0.0,0.0
8,331619.9617807369,2417,1991,1288,462,2,1301,239751.77464930317,0.0,1991.0,2,1992,0.0,9,1.0,1116,0.0,1.0,0.0,0.0,1,16059,167725.35766726418,1.0,0,1.0,82,163157.5084968204,1.0,1.0,1288,0.0,5,0.0,0.0,0.0,127,1.0,0.0,1.0,0.0,0.0,0.0,1,284.0,0.0,0.0,0.0,0.0
6,192705.45493488692,1560,2005,684,400,2,684,239751.77464930317,0.0,2005.0,2,2005,0.0,6,1.0,876,1.0,1.0,0.0,0.0,1,11911,214459.1079261725,1.0,0,0.0,38,213758.9794073611,0.0,1.0,684,0.0,5,0.0,1.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0
6,224868.92407805694,1224,2009,612,528,2,612,139308.05304360864,0.0,2009.0,2,2009,0.0,4,1.0,612,1.0,1.0,0.0,1.0,0,3951,214459.1079261725,1.0,0,0.0,234,213758.9794073611,0.0,1.0,612,0.0,5,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1,76.0,1.0,0.0,1.0,0.0
3,102250.27354713033,1526,1915,1013,0,0,1013,143562.47168821347,0.0,0.0,1,1982,0.0,6,0.0,0,0.0,0.0,1.0,1.0,0,8470,168202.02373979686,0.0,0,0.0,0,175988.14123661423,0.0,0.0,1013,0.0,2,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
4,197852.95625689375,990,1994,990,0,0,990,185216.8145154394,1.0,0.0,1,1995,1.0,5,0.0,0,1.0,0.0,0.0,1.0,0,8070,214459.1079261725,1.0,588,0.0,0,213758.9794073611,0.0,1.0,402,0.0,5,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
4,146002.31590615463,1040,1950,0,420,2,1040,185216.8145154394,1.0,1950.0,1,1950,1.0,4,0.0,0,0.0,0.0,0.0,1.0,0,7200,148550.43128682298,0.0,0,1.0,29,194305.49793707748,0.0,0.0,0,0.0,5,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,146002.31590615463,1235,1961,1235,480,2,1235,185216.8145154394,1.0,1961.0,1,1961,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,8500,167725.35766726418,0.0,600,1.0,0,163157.5084968204,1.0,0.0,635,0.0,3,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,203.0,0.0,0.0,0.0,0.0
5,210053.6806690568,964,1921,876,432,2,964,97045.4484970136,1.0,1921.0,1,2006,1.0,5,0.0,0,0.0,0.0,0.0,1.0,0,13360,148550.43128682298,1.0,713,1.0,0,149991.83282507706,0.0,1.0,163,0.0,7,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,128687.62627009608,2291,1910,1214,506,2,1260,131268.72241261136,1.0,1900.0,2,1998,1.0,9,0.0,1031,0.0,0.0,1.0,0.0,1,7200,149947.9506734463,0.0,1046,1.0,0,149564.74839271925,0.0,1.0,168,0.0,6,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0
6,197852.95625689375,1786,1997,824,684,2,905,239751.77464930317,1.0,1997.0,2,1997,0.0,7,0.0,881,1.0,1.0,0.0,1.0,0,9337,214459.1079261725,1.0,648,0.0,162,213758.9794073611,1.0,1.0,176,0.0,5,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
6,192705.45493488692,1470,1993,680,420,2,680,239751.77464930317,0.0,1993.0,2,1993,1.0,6,0.0,790,1.0,0.0,0.0,0.0,1,9765,214459.1079261725,1.0,310,0.0,63,213758.9794073611,0.0,0.0,370,0.0,8,0.0,1.0,0.0,232,0.0,0.0,0.0,0.0,0.0,0.0,1,68.0,0.0,0.0,0.0,0.0
7,197852.95625689375,1588,1999,1588,472,2,1588,185216.8145154394,0.0,1999.0,2,1999,0.0,6,1.0,0,1.0,1.0,0.0,1.0,0,10264,214459.1079261725,1.0,1162,0.0,29,213758.9794073611,1.0,1.0,426,0.0,5,0.0,0.0,0.0,158,0.0,0.0,0.0,0.0,1.0,0.0,0,183.0,0.0,0.0,0.0,0.0
4,128741.58806723716,960,1965,960,432,1,960,185216.8145154394,1.0,1965.0,1,1965,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,10921,167725.35766726418,0.0,520,0.0,0,163157.5084968204,1.0,0.0,440,0.0,5,0.0,1.0,0.0,120,1.0,1.0,1.0,0.0,0.0,0.0,0,48.0,0.0,0.0,0.0,0.0
5,128741.58806723716,835,1920,458,366,1,835,97045.4484970136,1.0,1920.0,1,1950,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,10625,148550.43128682298,0.0,108,1.0,0,149991.83282507706,0.0,0.0,350,0.0,5,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
4,146002.31590615463,1225,1959,950,0,0,1225,185216.8145154394,1.0,0.0,1,1959,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,9320,168202.02373979686,0.0,569,0.0,0,175988.14123661423,0.0,0.0,381,0.0,5,0.0,0.0,0.0,352,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
6,188940.34317285073,1610,1977,1610,480,2,1610,185216.8145154394,1.0,1977.0,2,2001,0.0,6,0.0,0,1.0,1.0,1.0,0.0,2,10603,168202.02373979686,0.0,1200,0.0,68,175988.14123661423,1.0,0.0,410,0.0,7,0.0,0.0,0.0,168,0.0,0.0,0.0,0.0,1.0,0.0,0,28.0,0.0,0.0,0.0,0.0
6,186462.03991318255,1732,1985,741,476,2,977,239751.77464930317,0.0,1985.0,2,1985,0.0,7,1.0,755,0.0,1.0,0.0,0.0,1,9206,167725.35766726418,1.0,0,0.0,46,163157.5084968204,1.0,0.0,741,0.0,5,0.0,1.0,0.0,192,1.0,1.0,1.0,0.0,0.0,0.0,1,336.0,0.0,0.0,0.0,0.0
5,186462.03991318255,1535,1979,0,410,2,1535,134435.21499605573,1.0,1979.0,2,1979,1.0,8,0.0,0,0.0,0.0,0.0,1.0,0,7018,167725.35766726418,0.0,0,1.0,0,163157.5084968204,1.0,0.0,0,0.0,5,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7,197852.95625689375,1226,2009,1226,740,3,1226,185216.8145154394,1.0,2009.0,2,2009,0.0,6,0.0,0,1.0,1.0,0.0,1.0,0,10402,214459.1079261725,1.0,0,0.0,36,213758.9794073611,1.0,1.0,1226,0.0,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7,102250.27354713033,1818,1931,1040,240,1,1226,143562.47168821347,1.0,1951.0,1,1950,1.0,7,0.0,592,1.0,0.0,1.0,0.0,2,7758,156832.01462188712,0.0,224,1.0,0,163680.0151842674,0.0,1.0,816,0.0,4,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1,600.0,0.0,0.0,0.0,0.0
8,224868.92407805694,1992,2003,1053,648,2,1053,239751.77464930317,0.0,2003.0,2,2004,0.0,9,1.0,939,1.0,1.0,0.0,0.0,1,9375,214459.1079261725,0.0,0,0.0,45,213758.9794073611,1.0,1.0,1053,1.0,5,0.0,0.0,0.0,140,0.0,0.0,1.0,0.0,1.0,0.0,1,768.0,0.0,0.0,0.0,1.0
4,128687.62627009608,1047,1885,641,273,1,1047,97045.4484970136,1.0,1954.0,1,1995,1.0,6,0.0,0,0.0,0.0,0.0,1.0,0,10800,214459.1079261725,0.0,0,1.0,0,213758.9794073611,0.0,0.0,641,0.0,7,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
5,128687.62627009608,789,1948,789,250,1,789,185216.8145154394,1.0,1948.0,1,1950,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,6000,214459.1079261725,0.0,104,1.0,0,213758.9794073611,0.0,1.0,516,0.0,5,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0
5,102250.27354713033,1517,1919,793,0,0,997,143562.47168821347,1.0,0.0,2,2005,0.0,7,0.0,520,0.0,0.0,1.0,1.0,0,8500,229287.87532444185,0.0,0,0.0,0,230871.94185146698,0.0,0.0,793,0.0,7,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
6,188940.34317285073,1844,1977,1844,546,2,1844,185216.8145154394,1.0,1977.0,2,1977,1.0,7,0.0,0,0.0,0.0,0.0,0.0,1,11751,168202.02373979686,1.0,705,0.0,122,175988.14123661423,1.0,1.0,1139,0.0,6,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0,480.0,0.0,0.0,0.0,0.0
6,128741.58806723716,1855,1954,994,325,1,1216,143562.47168821347,1.0,1954.0,2,1972,1.0,7,0.0,639,0.0,0.0,1.0,1.0,0,9525,148550.43128682298,0.0,444,1.0,0,149991.83282507706,1.0,0.0,550,0.0,4,0.0,0.0,0.0,182,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7,192705.45493488692,1430,2000,384,400,2,774,169968.11025501642,1.0,2000.0,2,2000,1.0,7,0.0,656,1.0,0.0,0.0,0.0,1,7750,214459.1079261725,1.0,250,0.0,0,213758.9794073611,0.0,1.0,134,0.0,5,1.0,1.0,0.0,180,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
7,197852.95625689375,2696,2007,1264,792,3,1282,239751.77464930317,0.0,2007.0,2,2007,0.0,10,1.0,1414,1.0,0.0,0.0,0.0,1,9965,214459.1079261725,0.0,984,0.0,184,213758.9794073611,0.0,1.0,280,1.0,5,1.0,1.0,0.0,120,0.0,0.0,1.0,1.0,0.0,0.0,1,220.0,1.0,0.0,1.0,1.0
6,210053.6806690568,2259,1953,1809,450,2,2259,185216.8145154394,1.0,1953.0,2,1953,0.0,7,0.0,0,0.0,1.0,0.0,0.0,2,21000,148550.43128682298,1.0,35,1.0,120,149991.83282507706,0.0,0.0,905,0.0,5,0.0,0.0,0.0,166,1.0,1.0,1.0,0.0,0.0,0.0,0,184.0,0.0,0.0,0.0,1.0
6,210053.6806690568,2320,1945,1028,180,1,1436,167004.51466870413,1.0,1945.0,2,2002,0.0,9,0.0,884,0.0,1.0,1.0,0.0,1,7259,148550.43128682298,0.0,774,1.0,0,149991.83282507706,0.0,1.0,104,0.0,8,0.0,0.0,1.0,224,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
6,224868.92407805694,1458,1999,729,440,2,729,139308.05304360864,1.0,1999.0,2,1999,1.0,5,0.0,729,1.0,0.0,0.0,0.0,1,3230,149947.9506734463,1.0,419,1.0,32,149564.74839271925,0.0,0.0,310,0.0,5,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,1129.0,0.0,0.0,0.0,0.0
5,137381.63193054605,1092,1962,1092,288,1,1092,185216.8145154394,1.0,1962.0,1,1962,1.0,6,0.0,0,0.0,0.0,1.0,0.0,1,11616,148550.43128682298,0.0,170,1.0,20,149991.83282507706,1.0,0.0,252,0.0,5,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,116.0,0.0,0.0,0.0,0.0
5,128741.58806723716,1125,2006,1125,430,2,1125,185216.8145154394,1.0,2007.0,1,2007,1.0,5,0.0,0,1.0,0.0,0.0,1.0,0,8536,214459.1079261725,1.0,0,1.0,64,213758.9794073611,1.0,0.0,1125,0.0,5,0.0,0.0,0.0,80,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0
7,186462.03991318255,3222,1990,1673,594,3,1699,239751.77464930317,1.0,1990.0,3,1990,0.0,11,0.0,1523,1.0,1.0,0.0,0.0,2,12376,168202.02373979686,1.0,1470,1.0,0,175988.14123661423,1.0,0.0,203,0.0,5,1.0,0.0,0.0,367,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,197852.95625689375,1456,2005,728,390,2,728,239751.77464930317,0.0,2005.0,2,2006,0.0,8,1.0,728,1.0,1.0,0.0,0.0,1,8461,214459.1079261725,1.0,0,0.0,24,213758.9794073611,1.0,1.0,728,0.0,5,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0
6,211474.56533761907,988,1969,938,540,2,988,169968.11025501642,1.0,1969.0,1,1969,1.0,4,0.0,0,0.0,0.0,1.0,0.0,2,21453,168202.02373979686,0.0,938,1.0,130,175988.14123661423,1.0,1.0,0,0.0,5,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
4,102250.27354713033,1123,1939,732,264,1,772,143562.47168821347,1.0,1979.0,1,1950,1.0,4,0.0,351,1.0,0.0,1.0,1.0,0,6060,117244.82832337871,0.0,0,1.0,0,110887.68546623585,0.0,0.0,732,0.0,5,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
6,146002.31590615463,1080,1958,1080,288,1,1080,185216.8145154394,1.0,1958.0,1,1958,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,9464,149947.9506734463,0.0,570,1.0,0,149564.74839271925,1.0,0.0,510,0.0,7,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,135.0,0.0,0.0,0.0,0.0
6,186462.03991318255,1199,1993,1199,530,2,1199,200553.52721353355,0.0,1993.0,2,1993,0.0,5,1.0,0,1.0,1.0,0.0,1.0,0,7892,168202.02373979686,1.0,300,0.0,63,175988.14123661423,1.0,1.0,899,0.0,5,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,188940.34317285073,1586,1979,1362,435,2,1586,185216.8145154394,1.0,1979.0,2,1998,1.0,7,0.0,0,0.0,0.0,0.0,0.0,1,17043,167725.35766726418,1.0,0,1.0,0,163157.5084968204,1.0,0.0,1362,0.0,5,0.0,0.0,0.0,192,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,102250.27354713033,754,1935,520,0,0,520,131268.72241261136,1.0,0.0,1,1982,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,6780,148550.43128682298,0.0,490,0.0,0,149991.83282507706,0.0,0.0,30,0.0,8,1.0,0.0,0.0,53,1.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
6,146518.03947909526,958,1976,1078,440,2,958,200553.52721353355,1.0,1977.0,2,1976,1.0,5,0.0,0,0.0,0.0,0.0,0.0,1,4928,168202.02373979686,1.0,120,0.0,205,175988.14123661423,1.0,0.0,958,0.0,5,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,128687.62627009608,840,1930,672,0,0,840,114156.18421468866,1.0,0.0,1,1950,1.0,5,0.0,0,0.0,0.0,1.0,0.0,1,4388,148550.43128682298,0.0,116,0.0,0,151776.38499225752,0.0,1.0,556,0.0,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
6,146002.31590615463,1348,1966,660,453,2,660,239751.77464930317,1.0,1966.0,1,1966,1.0,6,0.0,688,0.0,0.0,1.0,0.0,1,7590,214459.1079261725,0.0,512,0.0,108,213758.9794073611,1.0,0.0,148,0.0,5,0.0,0.0,0.0,188,1.0,1.0,1.0,0.0,1.0,0.0,1,266.0,0.0,0.0,0.0,0.0
5,146002.31590615463,1053,1958,1008,750,2,1053,185216.8145154394,1.0,1998.0,1,1991,0.0,6,0.0,0,0.0,0.0,1.0,1.0,0,8973,168202.02373979686,0.0,567,0.0,80,175988.14123661423,0.0,0.0,413,0.0,7,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,0.0,1,85.0,0.0,0.0,0.0,0.0
7,146002.31590615463,2157,1966,924,487,2,1216,239751.77464930317,1.0,1966.0,2,1966,0.0,8,0.0,941,0.0,1.0,1.0,0.0,2,14200,149947.9506734463,0.0,445,0.0,66,149564.74839271925,1.0,1.0,479,0.0,6,0.0,1.0,0.0,105,1.0,0.0,1.0,0.0,0.0,0.0,1,309.0,0.0,0.0,0.0,1.0
6,192705.45493488692,2054,2000,992,390,2,1022,239751.77464930317,0.0,2000.0,2,2000,0.0,7,1.0,1032,1.0,1.0,0.0,0.0,1,12224,214459.1079261725,1.0,695,0.0,48,213758.9794073611,0.0,1.0,297,0.0,5,1.0,0.0,0.0,24,0.0,0.0,0.0,0.0,1.0,0.0,1,40.0,0.0,0.0,0.0,0.0
5,146002.31590615463,1327,1959,1063,624,2,1327,185216.8145154394,1.0,1974.0,1,2002,0.0,7,0.0,0,0.0,1.0,1.0,1.0,0,7388,149947.9506734463,0.0,405,1.0,0,149564.74839271925,0.0,0.0,658,0.0,6,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
8,242600.8788102882,1296,2001,1267,471,2,1296,185216.8145154394,0.0,2001.0,2,2002,0.0,6,1.0,0,1.0,1.0,0.0,1.0,0,6853,214459.1079261725,0.0,1005,0.0,25,213758.9794073611,1.0,1.0,262,1.0,5,1.0,1.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,0,136.0,0.0,0.0,0.0,0.0
5,137381.63193054605,1721,1968,1461,440,2,1721,185216.8145154394,1.0,1968.0,2,1993,1.0,7,0.0,0,0.0,0.0,1.0,0.0,1,10335,168202.02373979686,0.0,570,0.0,96,175988.14123661423,1.0,0.0,891,0.0,6,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
7,188940.34317285073,1682,1970,1304,530,2,1682,185216.8145154394,1.0,1970.0,2,1970,1.0,7,0.0,0,1.0,0.0,1.0,0.0,1,10400,168202.02373979686,0.0,0,1.0,0,175988.14123661423,1.0,0.0,1304,0.0,6,0.0,0.0,0.0,98,0.0,0.0,1.0,0.0,0.0,0.0,0,288.0,0.0,0.0,0.0,1.0
5,146002.31590615463,1214,1967,1214,318,1,1214,185216.8145154394,1.0,1967.0,2,1967,1.0,5,0.0,0,0.0,0.0,1.0,0.0,1,10355,149947.9506734463,0.0,695,0.0,111,149564.74839271925,1.0,0.0,519,0.0,5,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0,196.0,0.0,0.0,0.0,0.0
7,156763.32789581906,1959,1988,1907,766,3,1959,134435.21499605573,1.0,1989.0,3,1989,1.0,9,0.0,0,0.0,0.0,1.0,1.0,0,11070,214459.1079261725,0.0,0,1.0,0,213758.9794073611,0.0,0.0,1907,0.0,5,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,70.0,0.0,0.0,0.0,0.0
8,197852.95625689375,1852,1999,1004,660,3,1004,239751.77464930317,0.0,1999.0,2,2000,0.0,7,1.0,848,1.0,1.0,0.0,0.0,2,9066,214459.1079261725,1.0,668,0.0,106,213758.9794073611,1.0,1.0,336,0.0,5,1.0,1.0,0.0,224,0.0,0.0,0.0,0.0,0.0,0.0,1,320.0,0.0,0.0,0.0,0.0
6,197852.95625689375,1764,1997,928,470,2,928,239751.77464930317,1.0,1997.0,2,1997,0.0,7,0.0,836,1.0,1.0,0.0,1.0,0,15426,214459.1079261725,1.0,821,0.0,99,213758.9794073611,1.0,1.0,107,0.0,5,1.0,0.0,0.0,276,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
4,146002.31590615463,864,1971,864,0,0,864,185216.8145154394,1.0,0.0,1,1971,1.0,5,0.0,0,0.0,0.0,1.0,0.0,1,10500,167725.35766726418,0.0,432,0.0,0,163157.5084968204,0.0,0.0,432,0.0,5,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7,197852.95625689375,1734,2005,1734,660,2,1734,185216.8145154394,0.0,2005.0,2,2005,0.0,7,1.0,0,1.0,1.0,0.0,1.0,0,11645,214459.1079261725,1.0,1300,0.0,24,213758.9794073611,1.0,1.0,434,0.0,5,1.0,1.0,0.0,160,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,146002.31590615463,1385,1952,910,720,2,910,143562.47168821347,1.0,2000.0,2,1952,1.0,6,0.0,475,0.0,0.0,1.0,1.0,0,8520,148550.43128682298,0.0,507,1.0,0,194305.49793707748,0.0,0.0,403,0.0,4,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
